year,election_date,election_type,county,school_district,ctds_id,nces_leaid,ccd_lea_name,district,office,candidate,party,total_votes,early_voting,election_day,provisional,winner,num_precincts,lea_letter_grade,num_schools_in_lea,total_enrollment,dropout_rate,num_enrolled,num_dropouts,grad_rate_4yr,num_in_cohort,num_graduated,superintendent,supt_hire_year,supt_gender,prior_supt_experience,prior_admin_experience,prior_principal_experience,internal_vs_external,advanced_degree,supt_tenure_at_election,county_registered_voters,county_dem_registration,county_rep_registration,county_lib_registration,county_other_registration,county_ballots_cast,county_turnout_pct
2014.0,2014-11-04,general,Maricopa,CARTWRIGHT ESD #83,4282.0,401680.0,Cartwright Elementary District (4282),,CARTWRIGHT ESD #83 QUESTION - BUDGET INC.,"BUDGET OVERRIDE CONTINUATION, YES",,4705.0,,,,YES,16.0,B,20.0,38220.0,1.3,,,,,,Steve Watson,2025.0,Male,Yes,No,No,External,,-11.0,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CAVE CREEK USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,CAVE CREEK USD #93 QUESTION 2 - BOND,"BOND APPROVAL, NO",,10055.0,,,,,16.0,A,7.0,10824.0,0.8,,,92.7,437.0,405.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-10.0,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CAVE CREEK USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,CAVE CREEK USD #93 QUESTION 2 - BOND,"BOND APPROVAL, YES",,11973.0,,,,YES,16.0,A,7.0,10824.0,0.8,,,92.7,437.0,405.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-10.0,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CAVE CREEK USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,CAVE CREEK USD #93 QUESTION 1 - CAPITAL IMPROV.,"CHANGE CAPITAL IMPROVEMENTS, NO",,10204.0,,,,,16.0,A,7.0,10824.0,0.8,,,92.7,437.0,405.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-10.0,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CAVE CREEK USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,CAVE CREEK USD #93 QUESTION 1 - CAPITAL IMPROV.,"CHANGE CAPITAL IMPROVEMENTS, YES",,11596.0,,,,YES,16.0,A,7.0,10824.0,0.8,,,92.7,437.0,405.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-10.0,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CAVE CREEK USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,CAVE CREEK USD #93 GOV BRD - 4YR (vote for 2),"PETERSEN, ANGELICA CORREDOR",,6447.0,,,,,16.0,A,7.0,10824.0,0.8,,,92.7,437.0,405.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-10.0,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CAVE CREEK USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,CAVE CREEK USD #93 GOV BRD - 4YR (vote for 2),"WARREN, MARK E.",,7963.0,,,,YES,16.0,A,7.0,10824.0,0.8,,,92.7,437.0,405.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-10.0,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CAVE CREEK USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,CAVE CREEK USD #93 GOV BRD - 4YR (vote for 2),"WEISS, CYNTHIA",,11034.0,,,,YES,16.0,A,7.0,10824.0,0.8,,,92.7,437.0,405.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-10.0,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CAVE CREEK USD #93,4244.0,400001.0,Cave Creek Unified District (4244),,CAVE CREEK USD #93 GOV BRD - 4YR (vote for 2),Write-In Candidate,,167.0,,,,,16.0,A,7.0,10824.0,0.8,,,92.7,437.0,405.0,Bill Dolezal,2024.0,Male,No,Yes,Yes,Internal,Masters,-10.0,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CREIGHTON ESD #14,4263.0,402430.0,Creighton Elementary District (4263),,CREIGHTON ESD #14 GOV BRD - 4YR (vote for 2),"BORK, PAUL M.",,1970.0,,,,,17.0,C,10.0,13316.0,1.6,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CREIGHTON ESD #14,4263.0,402430.0,Creighton Elementary District (4263),,CREIGHTON ESD #14 QUESTION 1 - BUDGET INC.,"BUDGET INCREASE, NO",,4316.0,,,,,17.0,C,10.0,13316.0,1.6,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CREIGHTON ESD #14,4263.0,402430.0,Creighton Elementary District (4263),,CREIGHTON ESD #14 QUESTION 2 - BUDGET INC.,"BUDGET INCREASE, NO",,4339.0,,,,,17.0,C,10.0,13316.0,1.6,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CREIGHTON ESD #14,4263.0,402430.0,Creighton Elementary District (4263),,CREIGHTON ESD #14 QUESTION 1 - BUDGET INC.,"BUDGET INCREASE, YES",,4768.0,,,,YES,17.0,C,10.0,13316.0,1.6,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CREIGHTON ESD #14,4263.0,402430.0,Creighton Elementary District (4263),,CREIGHTON ESD #14 QUESTION 2 - BUDGET INC.,"BUDGET INCREASE, YES",,4642.0,,,,YES,17.0,C,10.0,13316.0,1.6,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CREIGHTON ESD #14,4263.0,402430.0,Creighton Elementary District (4263),,CREIGHTON ESD #14 GOV BRD - 4YR (vote for 2),"LACZKOKERR, ILDIKO",,1848.0,,,,,17.0,C,10.0,13316.0,1.6,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CREIGHTON ESD #14,4263.0,402430.0,Creighton Elementary District (4263),,CREIGHTON ESD #14 GOV BRD - 4YR (vote for 2),Write-In Candidate,,45.0,,,,,17.0,C,10.0,13316.0,1.6,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CREIGHTON ESD #14,4263.0,402430.0,Creighton Elementary District (4263),,CREIGHTON ESD #14 GOV BRD - 4YR (vote for 2),"YOUNG, DONNA L.",,3329.0,,,,YES,17.0,C,10.0,13316.0,1.6,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,CREIGHTON ESD #14,4263.0,402430.0,Creighton Elementary District (4263),,CREIGHTON ESD #14 GOV BRD - 4YR (vote for 2),"ZARAGOZA, CARL S.",,3479.0,,,,YES,17.0,C,10.0,13316.0,1.6,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DEER VALLEY USD #97,4246.0,407750.0,Deer Valley Unified District (4246),,DEER VALLEY USD #97 GOV BRD - 4YR (vote for 2),"ALLEN, JOHN",,10390.0,,,,,45.0,A,38.0,67956.0,0.6,,,92.0,2560.0,2356.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DEER VALLEY USD #97,4246.0,407750.0,Deer Valley Unified District (4246),,DEER VALLEY USD #97 GOV BRD - 4YR (vote for 2),"DILEO, TRILESE",,4701.0,,,,,45.0,A,38.0,67956.0,0.6,,,92.0,2560.0,2356.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DEER VALLEY USD #97,4246.0,407750.0,Deer Valley Unified District (4246),,DEER VALLEY USD #97 GOV BRD - 4YR (vote for 2),"FISHER, KIM",,16004.0,,,,YES,45.0,A,38.0,67956.0,0.6,,,92.0,2560.0,2356.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DEER VALLEY USD #97,4246.0,407750.0,Deer Valley Unified District (4246),,DEER VALLEY USD #97 GOV BRD - 4YR (vote for 2),"O'BRIEN, ANN",,13766.0,,,,YES,45.0,A,38.0,67956.0,0.6,,,92.0,2560.0,2356.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DEER VALLEY USD #97,4246.0,407750.0,Deer Valley Unified District (4246),,DEER VALLEY USD #97 GOV BRD - 4YR (vote for 2),"STAMBACH, BOB",,10236.0,,,,,45.0,A,38.0,67956.0,0.6,,,92.0,2560.0,2356.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DEER VALLEY USD #97,4246.0,407750.0,Deer Valley Unified District (4246),,DEER VALLEY USD #97 GOV BRD - 4YR (vote for 2),"TWEEDY, DARCY L.",,12421.0,,,,,45.0,A,38.0,67956.0,0.6,,,92.0,2560.0,2356.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DEER VALLEY USD #97,4246.0,407750.0,Deer Valley Unified District (4246),,DEER VALLEY USD #97 GOV BRD - 4YR (vote for 2),Write-In Candidate,,246.0,,,,,45.0,A,38.0,67956.0,0.6,,,92.0,2560.0,2356.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DYSART USD #89,4243.0,402690.0,Dysart Unified District (4243),,DYSART USD #89 GOV BRD - 4YR (vote for 2),"BAILEY, SPENCER",,14507.0,,,,YES,33.0,B,24.0,52872.0,0.0,,,84.3,1683.0,1419.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DYSART USD #89,4243.0,402690.0,Dysart Unified District (4243),,DYSART USD #89 QUESTION - BUDGET INC.,"BUDGET OVERRIDE CONTINUATION, NO",,18201.0,,,,YES,33.0,B,24.0,52872.0,0.0,,,84.3,1683.0,1419.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DYSART USD #89,4243.0,402690.0,Dysart Unified District (4243),,DYSART USD #89 QUESTION - BUDGET INC.,"BUDGET OVERRIDE CONTINUATION, YES",,16613.0,,,,,33.0,B,24.0,52872.0,0.0,,,84.3,1683.0,1419.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DYSART USD #89,4243.0,402690.0,Dysart Unified District (4243),,DYSART USD #89 GOV BRD - 2YR,No Candidate,,0.0,,,,,33.0,B,24.0,52872.0,0.0,,,84.3,1683.0,1419.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DYSART USD #89,4243.0,402690.0,Dysart Unified District (4243),,DYSART USD #89 GOV BRD - 4YR (vote for 2),"SAWYERSINKBEIL, TRACI L.",,13042.0,,,,YES,33.0,B,24.0,52872.0,0.0,,,84.3,1683.0,1419.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DYSART USD #89,4243.0,402690.0,Dysart Unified District (4243),,DYSART USD #89 GOV BRD - 4YR (vote for 2),"TANDE, BLOSSOM",,12240.0,,,,,33.0,B,24.0,52872.0,0.0,,,84.3,1683.0,1419.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DYSART USD #89,4243.0,402690.0,Dysart Unified District (4243),,DYSART USD #89 GOV BRD - 2YR,Write-In Candidate,,2729.0,,,,YES,33.0,B,24.0,52872.0,0.0,,,84.3,1683.0,1419.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,DYSART USD #89,4243.0,402690.0,Dysart Unified District (4243),,DYSART USD #89 GOV BRD - 4YR (vote for 2),Write-In Candidate,,473.0,,,,,33.0,B,24.0,52872.0,0.0,,,84.3,1683.0,1419.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOUNTAIN HILLS USD #98,4247.0,403040.0,Fountain Hills Unified District (4247),,FOUNTAIN HILLS USD #98 GOV BRD - 4YR (vote 3),"BARNARD, WENDY MIEDEL",,3788.0,,,,,6.0,B,4.0,3626.0,1.3,,,88.1,176.0,155.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOUNTAIN HILLS USD #98,4247.0,403040.0,Fountain Hills Unified District (4247),,FOUNTAIN HILLS USD #98 QUESTION - BUDGET INC.,"BUDGET INCREASE, NO",,4639.0,,,,,6.0,B,4.0,3626.0,1.3,,,88.1,176.0,155.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOUNTAIN HILLS USD #98,4247.0,403040.0,Fountain Hills Unified District (4247),,FOUNTAIN HILLS USD #98 QUESTION - BUDGET INC.,"BUDGET INCREASE, YES",,4739.0,,,,YES,6.0,B,4.0,3626.0,1.3,,,88.1,176.0,155.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOUNTAIN HILLS USD #98,4247.0,403040.0,Fountain Hills Unified District (4247),,FOUNTAIN HILLS USD #98 GOV BRD - 4YR (vote 3),"GAARDSMOE, KARL J.",,3123.0,,,,,6.0,B,4.0,3626.0,1.3,,,88.1,176.0,155.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOUNTAIN HILLS USD #98,4247.0,403040.0,Fountain Hills Unified District (4247),,FOUNTAIN HILLS USD #98 GOV BRD - 4YR (vote 3),"GOMEZ, ROBERT F.",,3161.0,,,,,6.0,B,4.0,3626.0,1.3,,,88.1,176.0,155.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOUNTAIN HILLS USD #98,4247.0,403040.0,Fountain Hills Unified District (4247),,FOUNTAIN HILLS USD #98 GOV BRD - 4YR (vote 3),"RUTKOWSKI, JUDY",,3961.0,,,,YES,6.0,B,4.0,3626.0,1.3,,,88.1,176.0,155.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOUNTAIN HILLS USD #98,4247.0,403040.0,Fountain Hills Unified District (4247),,FOUNTAIN HILLS USD #98 GOV BRD - 4YR (vote 3),"STOCK, EDITH",,3676.0,,,,,6.0,B,4.0,3626.0,1.3,,,88.1,176.0,155.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOUNTAIN HILLS USD #98,4247.0,403040.0,Fountain Hills Unified District (4247),,FOUNTAIN HILLS USD #98 GOV BRD - 4YR (vote 3),Write-In Candidate,,62.0,,,,,6.0,B,4.0,3626.0,1.3,,,88.1,176.0,155.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOWLER ESD #45,4273.0,403060.0,Fowler Elementary District (4273),,FOWLER ESD #45 QUESTION - BOND,"BOND APPROVAL, NO",,791.0,,,,,6.0,B,7.0,9356.0,0.7,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,FOWLER ESD #45,4273.0,403060.0,Fowler Elementary District (4273),,FOWLER ESD #45 QUESTION - BOND,"BOND APPROVAL, YES",,1499.0,,,,YES,6.0,B,7.0,9356.0,0.7,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILA BEND USD #24,4238.0,403310.0,Gila Bend Unified District (4238),,GILA BEND USD #24 GOV BRD - 4YR (vote for 2),"DAVIS, ERIC",,194.0,,,,YES,4.0,C,2.0,816.0,6.2,,,67.6,34.0,23.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILA BEND USD #24,4238.0,403310.0,Gila Bend Unified District (4238),,GILA BEND USD #24 GOV BRD - 4YR (vote for 2),"RIGGS, PATRICIA BIRCHFIELD",,183.0,,,,YES,4.0,C,2.0,816.0,6.2,,,67.6,34.0,23.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILA BEND USD #24,4238.0,403310.0,Gila Bend Unified District (4238),,GILA BEND USD #24 GOV BRD - 4YR (vote for 2),"SMITH, ELIZABETH ''LIZ''",,147.0,,,,,4.0,C,2.0,816.0,6.2,,,67.6,34.0,23.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILA BEND USD #24,4238.0,403310.0,Gila Bend Unified District (4238),,GILA BEND USD #24 GOV BRD - 4YR (vote for 2),Write-In Candidate,,0.0,,,,,4.0,C,2.0,816.0,6.2,,,67.6,34.0,23.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILBERT USD #41,4239.0,403400.0,Gilbert Unified District (4239),,GILBERT USD #41 GOV BRD - 4YR (vote for 2),"BELLUS, RON",,9319.0,,,,,40.0,A,42.0,75865.0,0.7,,,88.5,3175.0,2809.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILBERT USD #41,4239.0,403400.0,Gilbert Unified District (4239),,GILBERT USD #41 GOV BRD - 4YR (vote for 2),"BRIMHALL, DAWN",,10993.0,,,,,40.0,A,42.0,75865.0,0.7,,,88.5,3175.0,2809.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILBERT USD #41,4239.0,403400.0,Gilbert Unified District (4239),,GILBERT USD #41 GOV BRD - 4YR (vote for 2),"CARR, REED",,8654.0,,,,,40.0,A,42.0,75865.0,0.7,,,88.5,3175.0,2809.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILBERT USD #41,4239.0,403400.0,Gilbert Unified District (4239),,GILBERT USD #41 GOV BRD - 4YR (vote for 2),"HUMPHERYS, JILL",,22154.0,,,,YES,40.0,A,42.0,75865.0,0.7,,,88.5,3175.0,2809.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILBERT USD #41,4239.0,403400.0,Gilbert Unified District (4239),,GILBERT USD #41 GOV BRD - 4YR (vote for 2),"SANTA CRUZ, J. CHARLES",,20303.0,,,,YES,40.0,A,42.0,75865.0,0.7,,,88.5,3175.0,2809.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,GILBERT USD #41,4239.0,403400.0,Gilbert Unified District (4239),,GILBERT USD #41 GOV BRD - 4YR (vote for 2),Write-In Candidate,,132.0,,,,,40.0,A,42.0,75865.0,0.7,,,88.5,3175.0,2809.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,HIGLEY USD #60,4248.0,403780.0,Higley Unified School District (4248),,HIGLEY USD #60 GOV BRD - 4YR (vote for 2),"ANDERSON, MICHELLE R.",,4760.0,,,,,10.0,A,12.0,22507.0,0.2,,,92.6,767.0,710.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,HIGLEY USD #60,4248.0,403780.0,Higley Unified School District (4248),,HIGLEY USD #60 GOV BRD - 4YR (vote for 2),"JARMAN, REBECCA",,4404.0,,,,,10.0,A,12.0,22507.0,0.2,,,92.6,767.0,710.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,HIGLEY USD #60,4248.0,403780.0,Higley Unified School District (4248),,HIGLEY USD #60 GOV BRD - 4YR (vote for 2),"WHITENER, VENESSA",,5552.0,,,,YES,10.0,A,12.0,22507.0,0.2,,,92.6,767.0,710.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,HIGLEY USD #60,4248.0,403780.0,Higley Unified School District (4248),,HIGLEY USD #60 GOV BRD - 4YR (vote for 2),"WOJTOVICH, GREG",,4853.0,,,,YES,10.0,A,12.0,22507.0,0.2,,,92.6,767.0,710.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,HIGLEY USD #60,4248.0,403780.0,Higley Unified School District (4248),,HIGLEY USD #60 GOV BRD - 4YR (vote for 2),Write-In Candidate,,80.0,,,,,10.0,A,12.0,22507.0,0.2,,,92.6,767.0,710.0,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,ISAAC ESD #5,4259.0,403960.0,Isaac Elementary District (4259),,ISAAC ESD #5 GOV BRD - 4YR (vote for 2),"CONTRERAS, ERNEST P.",,941.0,,,,YES,7.0,C,10.0,14862.0,6.3,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,ISAAC ESD #5,4259.0,403960.0,Isaac Elementary District (4259),,ISAAC ESD #5 GOV BRD - 4YR (vote for 2),"DE PASCAL, AL ''BUDDY''",,831.0,,,,,7.0,C,10.0,14862.0,6.3,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,ISAAC ESD #5,4259.0,403960.0,Isaac Elementary District (4259),,ISAAC ESD #5 GOV BRD - 4YR (vote for 2),"JIMENEZ, PATRICIA",,1545.0,,,,YES,7.0,C,10.0,14862.0,6.3,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,ISAAC ESD #5,4259.0,403960.0,Isaac Elementary District (4259),,ISAAC ESD #5 GOV BRD - 4YR (vote for 2),"QUIHUISGERARDO, TERESA",,926.0,,,,,7.0,C,10.0,14862.0,6.3,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,ISAAC ESD #5,4259.0,403960.0,Isaac Elementary District (4259),,ISAAC ESD #5 GOV BRD - 4YR (vote for 2),Write-In Candidate,,26.0,,,,,7.0,C,10.0,14862.0,6.3,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,KYRENE ESD #28,4267.0,404230.0,Kyrene Elementary District (4267),,KYRENE ESD #28 GOV BRD - 4YR (vote for 2),"COGGINS, BERNADETTE",,14293.0,,,,YES,35.0,A,26.0,35339.0,0.0,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,KYRENE ESD #28,4267.0,404230.0,Kyrene Elementary District (4267),,KYRENE ESD #28 GOV BRD - 4YR (vote for 2),"EWERS, ALLISON",,10301.0,,,,,35.0,A,26.0,35339.0,0.0,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,KYRENE ESD #28,4267.0,404230.0,Kyrene Elementary District (4267),,KYRENE ESD #28 GOV BRD - 4YR (vote for 2),"GUISTO, GARY R.",,7898.0,,,,,35.0,A,26.0,35339.0,0.0,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,KYRENE ESD #28,4267.0,404230.0,Kyrene Elementary District (4267),,KYRENE ESD #28 GOV BRD - 4YR (vote for 2),"MIDDLETON, KRISTIN M.",,15371.0,,,,YES,35.0,A,26.0,35339.0,0.0,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,KYRENE ESD #28,4267.0,404230.0,Kyrene Elementary District (4267),,KYRENE ESD #28 GOV BRD - 4YR (vote for 2),Write-In Candidate,,201.0,,,,,35.0,A,26.0,35339.0,0.0,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LIBERTY ESD #25,4266.0,404320.0,Liberty Elementary District (4266),,LIBERTY ESD #25 GOV BRD - 4YR (vote for 2),"HIGGINS, DANIEL KIMBALL",,1504.0,,,,YES,12.0,C,5.0,6570.0,0.5,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LIBERTY ESD #25,4266.0,404320.0,Liberty Elementary District (4266),,LIBERTY ESD #25 GOV BRD - 4YR (vote for 2),"JENSEN, JUD A.",,1055.0,,,,,12.0,C,5.0,6570.0,0.5,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LIBERTY ESD #25,4266.0,404320.0,Liberty Elementary District (4266),,LIBERTY ESD #25 GOV BRD - 4YR (vote for 2),"MC CLOUD, THAD A.",,1354.0,,,,,12.0,C,5.0,6570.0,0.5,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LIBERTY ESD #25,4266.0,404320.0,Liberty Elementary District (4266),,LIBERTY ESD #25 GOV BRD - 4YR (vote for 2),"NEWMAN, JAMES ''MIKE''",,1787.0,,,,YES,12.0,C,5.0,6570.0,0.5,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LIBERTY ESD #25,4266.0,404320.0,Liberty Elementary District (4266),,LIBERTY ESD #25 GOV BRD - 2YR,No Candidate,,0.0,,,,,12.0,C,5.0,6570.0,0.5,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LIBERTY ESD #25,4266.0,404320.0,Liberty Elementary District (4266),,LIBERTY ESD #25 GOV BRD - 2YR,Write-In Candidate,,391.0,,,,YES,12.0,C,5.0,6570.0,0.5,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LIBERTY ESD #25,4266.0,404320.0,Liberty Elementary District (4266),,LIBERTY ESD #25 GOV BRD - 4YR (vote for 2),Write-In Candidate,,57.0,,,,,12.0,C,5.0,6570.0,0.5,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LITCHFIELD ESD #79,4281.0,404380.0,Litchfield Elementary District (4281),,LITCHFIELD ESD #79 QUESTION - BOND,"BOND APPROVAL, NO",,8118.0,,,,,17.0,A,13.0,22025.0,0.2,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LITCHFIELD ESD #79,4281.0,404380.0,Litchfield Elementary District (4281),,LITCHFIELD ESD #79 QUESTION - BOND,"BOND APPROVAL, YES",,10403.0,,,,YES,17.0,A,13.0,22025.0,0.2,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LITCHFIELD ESD #79,4281.0,404380.0,Litchfield Elementary District (4281),,LITCHFIELD ESD #79 GOV BRD - 4YR (vote for 2),"HORNBACK, SHELLY SMITH",,8528.0,,,,YES,17.0,A,13.0,22025.0,0.2,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LITCHFIELD ESD #79,4281.0,404380.0,Litchfield Elementary District (4281),,LITCHFIELD ESD #79 GOV BRD - 4YR (vote for 2),"KIMMONS, BARRY W.",,5828.0,,,,,17.0,A,13.0,22025.0,0.2,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
2014.0,2014-11-04,general,Maricopa,LITCHFIELD ESD #79,4281.0,404380.0,Litchfield Elementary District (4281),,LITCHFIELD ESD #79 GOV BRD - 2YR (vote for 2),"PFITZER, TAWNYA S.",,11312.0,,,,YES,17.0,A,13.0,22025.0,0.2,,,,,,,,,,,,,,,1935729,515376,694850,17205,708000,,
